Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01321","Pomelos and grapefruits","2009","2009","7021","Annual value","","87.27","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01321","Pomelos and grapefruits","2010","2010","7021","Annual value","","95","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01321","Pomelos and grapefruits","2011","2011","7021","Annual value","","103.28","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01321","Pomelos and grapefruits","2012","2012","7021","Annual value","","96.86","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01321","Pomelos and grapefruits","2013","2013","7021","Annual value","","107.11","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01321","Pomelos and grapefruits","2014","2014","7021","Annual value","","108.75","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01321","Pomelos and grapefruits","2015","2015","7021","Annual value","","94.23","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01321","Pomelos and grapefruits","2016","2016","7021","Annual value","","97.02","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01321","Pomelos and grapefruits","2017","2017","7021","Annual value","","115.38","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01321","Pomelos and grapefruits","2018","2018","7021","Annual value","","121.07","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01321","Pomelos and grapefruits","2019","2019","7021","Annual value","","111.49","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01321","Pomelos and grapefruits","2020","2020","7021","Annual value","","109.86","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01321","Pomelos and grapefruits","2021","2021","7021","Annual value","","116.07","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01321","Pomelos and grapefruits","2022","2022","7021","Annual value","","115.66","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01321","Pomelos and grapefruits","2023","2023","7021","Annual value","","111.81","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01321","Pomelos and grapefruits","2024","2024","7021","Annual value","","118.26","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01321","Pomelos and grapefruits","2025","2025","7021","Annual value","","121.64","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5530","Producer Price (LCU/tonne)","01510","Potatoes","1991","1991","7021","Annual value","LCU","300","A","Official figure"
"PP","Producer Prices","554","New Zealand","5530","Producer Price (LCU/tonne)","01510","Potatoes","1992","1992","7021","Annual value","LCU","325","A","Official figure"
"PP","Producer Prices","554","New Zealand","5530","Producer Price (LCU/tonne)","01510","Potatoes","1993","1993","7021","Annual value","LCU","350","A","Official figure"
"PP","Producer Prices","554","New Zealand","5530","Producer Price (LCU/tonne)","01510","Potatoes","1994","1994","7021","Annual value","LCU","250","A","Official figure"
"PP","Producer Prices","554","New Zealand","5530","Producer Price (LCU/tonne)","01510","Potatoes","1995","1995","7021","Annual value","LCU","390","A","Official figure"
"PP","Producer Prices","554","New Zealand","5530","Producer Price (LCU/tonne)","01510","Potatoes","1996","1996","7021","Annual value","LCU","375","A","Official figure"
"PP","Producer Prices","554","New Zealand","5530","Producer Price (LCU/tonne)","01510","Potatoes","1997","1997","7021","Annual value","LCU","255","A","Official figure"
"PP","Producer Prices","554","New Zealand","5530","Producer Price (LCU/tonne)","01510","Potatoes","1998","1998","7021","Annual value","LCU","350","A","Official figure"
"PP","Producer Prices","554","New Zealand","5530","Producer Price (LCU/tonne)","01510","Potatoes","1999","1999","7021","Annual value","LCU","360","A","Official figure"
"PP","Producer Prices","554","New Zealand","5530","Producer Price (LCU/tonne)","01510","Potatoes","2000","2000","7021","Annual value","LCU","175","A","Official figure"
"PP","Producer Prices","554","New Zealand","5530","Producer Price (LCU/tonne)","01510","Potatoes","2001","2001","7021","Annual value","LCU","275","A","Official figure"
"PP","Producer Prices","554","New Zealand","5530","Producer Price (LCU/tonne)","01510","Potatoes","2002","2002","7021","Annual value","LCU","210","A","Official figure"
"PP","Producer Prices","554","New Zealand","5530","Producer Price (LCU/tonne)","01510","Potatoes","2003","2003","7021","Annual value","LCU","210","A","Official figure"
"PP","Producer Prices","554","New Zealand","5530","Producer Price (LCU/tonne)","01510","Potatoes","2004","2004","7021","Annual value","LCU","230","A","Official figure"
"PP","Producer Prices","554","New Zealand","5530","Producer Price (LCU/tonne)","01510","Potatoes","2005","2005","7021","Annual value","LCU","250","A","Official figure"
"PP","Producer Prices","554","New Zealand","5530","Producer Price (LCU/tonne)","01510","Potatoes","2006","2006","7021","Annual value","LCU","250","A","Official figure"
"PP","Producer Prices","554","New Zealand","5530","Producer Price (LCU/tonne)","01510","Potatoes","2007","2007","7021","Annual value","LCU","330","A","Official figure"
"PP","Producer Prices","554","New Zealand","5530","Producer Price (LCU/tonne)","01510","Potatoes","2008","2008","7021","Annual value","LCU","570","A","Official figure"
"PP","Producer Prices","554","New Zealand","5530","Producer Price (LCU/tonne)","01510","Potatoes","2009","2009","7021","Annual value","LCU","360","A","Official figure"
"PP","Producer Prices","554","New Zealand","5531","Producer Price (SLC/tonne)","01510","Potatoes","1991","1991","7021","Annual value","SLC","300","A","Official figure"
"PP","Producer Prices","554","New Zealand","5531","Producer Price (SLC/tonne)","01510","Potatoes","1992","1992","7021","Annual value","SLC","325","A","Official figure"
"PP","Producer Prices","554","New Zealand","5531","Producer Price (SLC/tonne)","01510","Potatoes","1993","1993","7021","Annual value","SLC","350","A","Official figure"
"PP","Producer Prices","554","New Zealand","5531","Producer Price (SLC/tonne)","01510","Potatoes","1994","1994","7021","Annual value","SLC","250","A","Official figure"
"PP","Producer Prices","554","New Zealand","5531","Producer Price (SLC/tonne)","01510","Potatoes","1995","1995","7021","Annual value","SLC","390","A","Official figure"
"PP","Producer Prices","554","New Zealand","5531","Producer Price (SLC/tonne)","01510","Potatoes","1996","1996","7021","Annual value","SLC","375","A","Official figure"
"PP","Producer Prices","554","New Zealand","5531","Producer Price (SLC/tonne)","01510","Potatoes","1997","1997","7021","Annual value","SLC","255","A","Official figure"
"PP","Producer Prices","554","New Zealand","5531","Producer Price (SLC/tonne)","01510","Potatoes","1998","1998","7021","Annual value","SLC","350","A","Official figure"
"PP","Producer Prices","554","New Zealand","5531","Producer Price (SLC/tonne)","01510","Potatoes","1999","1999","7021","Annual value","SLC","360","A","Official figure"
"PP","Producer Prices","554","New Zealand","5531","Producer Price (SLC/tonne)","01510","Potatoes","2000","2000","7021","Annual value","SLC","175","A","Official figure"
"PP","Producer Prices","554","New Zealand","5531","Producer Price (SLC/tonne)","01510","Potatoes","2001","2001","7021","Annual value","SLC","275","A","Official figure"
"PP","Producer Prices","554","New Zealand","5531","Producer Price (SLC/tonne)","01510","Potatoes","2002","2002","7021","Annual value","SLC","210","A","Official figure"
"PP","Producer Prices","554","New Zealand","5531","Producer Price (SLC/tonne)","01510","Potatoes","2003","2003","7021","Annual value","SLC","210","A","Official figure"
"PP","Producer Prices","554","New Zealand","5531","Producer Price (SLC/tonne)","01510","Potatoes","2004","2004","7021","Annual value","SLC","230","A","Official figure"
"PP","Producer Prices","554","New Zealand","5531","Producer Price (SLC/tonne)","01510","Potatoes","2005","2005","7021","Annual value","SLC","250","A","Official figure"
"PP","Producer Prices","554","New Zealand","5531","Producer Price (SLC/tonne)","01510","Potatoes","2006","2006","7021","Annual value","SLC","250","A","Official figure"
"PP","Producer Prices","554","New Zealand","5531","Producer Price (SLC/tonne)","01510","Potatoes","2007","2007","7021","Annual value","SLC","330","A","Official figure"
"PP","Producer Prices","554","New Zealand","5531","Producer Price (SLC/tonne)","01510","Potatoes","2008","2008","7021","Annual value","SLC","570","A","Official figure"
"PP","Producer Prices","554","New Zealand","5531","Producer Price (SLC/tonne)","01510","Potatoes","2009","2009","7021","Annual value","SLC","360","A","Official figure"
"PP","Producer Prices","554","New Zealand","5532","Producer Price (USD/tonne)","01510","Potatoes","1991","1991","7021","Annual value","USD","173.1","A","Official figure"
"PP","Producer Prices","554","New Zealand","5532","Producer Price (USD/tonne)","01510","Potatoes","1992","1992","7021","Annual value","USD","174.6","A","Official figure"
"PP","Producer Prices","554","New Zealand","5532","Producer Price (USD/tonne)","01510","Potatoes","1993","1993","7021","Annual value","USD","189.1","A","Official figure"
"PP","Producer Prices","554","New Zealand","5532","Producer Price (USD/tonne)","01510","Potatoes","1994","1994","7021","Annual value","USD","148.2","A","Official figure"
"PP","Producer Prices","554","New Zealand","5532","Producer Price (USD/tonne)","01510","Potatoes","1995","1995","7021","Annual value","USD","255.9","A","Official figure"
"PP","Producer Prices","554","New Zealand","5532","Producer Price (USD/tonne)","01510","Potatoes","1996","1996","7021","Annual value","USD","257.8","A","Official figure"
"PP","Producer Prices","554","New Zealand","5532","Producer Price (USD/tonne)","01510","Potatoes","1997","1997","7021","Annual value","USD","168.6","A","Official figure"
"PP","Producer Prices","554","New Zealand","5532","Producer Price (USD/tonne)","01510","Potatoes","1998","1998","7021","Annual value","USD","187.3","A","Official figure"
"PP","Producer Prices","554","New Zealand","5532","Producer Price (USD/tonne)","01510","Potatoes","1999","1999","7021","Annual value","USD","190.5","A","Official figure"
"PP","Producer Prices","554","New Zealand","5532","Producer Price (USD/tonne)","01510","Potatoes","2000","2000","7021","Annual value","USD","79.5","A","Official figure"
"PP","Producer Prices","554","New Zealand","5532","Producer Price (USD/tonne)","01510","Potatoes","2001","2001","7021","Annual value","USD","115.6","A","Official figure"
"PP","Producer Prices","554","New Zealand","5532","Producer Price (USD/tonne)","01510","Potatoes","2002","2002","7021","Annual value","USD","97.1","A","Official figure"
"PP","Producer Prices","554","New Zealand","5532","Producer Price (USD/tonne)","01510","Potatoes","2003","2003","7021","Annual value","USD","121.9","A","Official figure"
"PP","Producer Prices","554","New Zealand","5532","Producer Price (USD/tonne)","01510","Potatoes","2004","2004","7021","Annual value","USD","152.5","A","Official figure"
"PP","Producer Prices","554","New Zealand","5532","Producer Price (USD/tonne)","01510","Potatoes","2005","2005","7021","Annual value","USD","176","A","Official figure"
"PP","Producer Prices","554","New Zealand","5532","Producer Price (USD/tonne)","01510","Potatoes","2006","2006","7021","Annual value","USD","162.1","A","Official figure"
"PP","Producer Prices","554","New Zealand","5532","Producer Price (USD/tonne)","01510","Potatoes","2007","2007","7021","Annual value","USD","242.5","A","Official figure"
"PP","Producer Prices","554","New Zealand","5532","Producer Price (USD/tonne)","01510","Potatoes","2008","2008","7021","Annual value","USD","400.6","A","Official figure"
"PP","Producer Prices","554","New Zealand","5532","Producer Price (USD/tonne)","01510","Potatoes","2009","2009","7021","Annual value","USD","224.9","A","Official figure"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01510","Potatoes","1991","1991","7021","Annual value","","72.72","E","Estimated value"
